Overall_Qual,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Bsmt_Qual,BsmtFin_SF_1,Total_Bsmt_SF,Heating_QC,first_Flr_SF,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,SalePrice
8,2002,2002,148.0,Gd,Gd,1218.0,1568.0,Ex,1689,1689,2,Gd,7,2,Gd,2002.0,RFn,3,857.0,271000
7,1996,1997,0.0,TA,Gd,0.0,910.0,Ex,910,1820,2,Gd,8,1,TA,1996.0,Unf,3,816.0,213000
6,1977,1977,0.0,TA,TA,522.0,1096.0,TA,1118,1118,1,TA,6,1,Po,1977.0,Fin,1,358.0,171000
6,1977,1977,0.0,TA,TA,641.0,1196.0,TA,1279,1279,2,TA,6,2,Fa,1980.0,Unf,2,473.0,171500
5,1976,1976,0.0,TA,Unknown,0.0,0.0,TA,936,1872,2,TA,8,0,Unknown,1976.0,Unf,2,484.0,100000
4,1991,1991,0.0,TA,Gd,1383.0,1680.0,Gd,1689,1689,2,TA,6,1,TA,1991.0,Unf,2,432.0,228500
5,1965,1965,0.0,TA,TA,1249.0,1499.0,Ex,1619,1786,2,TA,7,2,Gd,1965.0,Fin,2,529.0,228950
7,1986,1986,340.0,Gd,Gd,893.0,1277.0,Gd,1501,1501,2,Gd,6,1,TA,1986.0,Fin,2,512.0,241500
8,1976,1976,0.0,Gd,Gd,1165.0,1565.0,TA,2898,2898,2,Gd,10,1,Gd,1976.0,Fin,2,665.0,287000
8,2006,2007,258.0,Gd,Ex,1036.0,1518.0,Ex,1537,1537,2,Gd,8,0,Unknown,2007.0,Fin,3,788.0,294000
8,2007,2008,338.0,Gd,Gd,1513.0,1638.0,Ex,1646,1646,2,Gd,7,1,Gd,2008.0,RFn,3,800.0,293077
8,2007,2007,0.0,Gd,Gd,770.0,920.0,Ex,920,1780,2,Gd,6,1,Gd,2007.0,Fin,2,612.0,264966
5,2006,2007,0.0,TA,Gd,0.0,352.0,Gd,712,1442,2,TA,6,0,Unknown,2007.0,Fin,2,400.0,172500
5,2006,2007,0.0,TA,Gd,0.0,384.0,Gd,754,1394,2,Gd,7,0,Unknown,2007.0,Fin,2,400.0,167500
7,2008,2008,60.0,Gd,Gd,0.0,796.0,Ex,796,1612,2,Gd,6,0,Unknown,2008.0,Fin,3,666.0,218689
6,1989,1989,128.0,TA,Gd,0.0,1495.0,Ex,1495,1495,2,TA,8,1,TA,1989.0,Unf,2,438.0,150000
6,1986,1986,132.0,TA,Gd,1398.0,1606.0,TA,1651,1651,2,TA,7,1,TA,1986.0,Fin,2,616.0,184000
6,1986,1986,228.0,Gd,Gd,920.0,1256.0,Ex,1256,1256,2,Gd,6,1,Fa,1986.0,Unf,2,578.0,180000
6,1988,1989,219.0,Gd,Gd,783.0,1461.0,Ex,1509,1509,2,Gd,5,1,Fa,1988.0,RFn,2,600.0,175000
8,2003,2003,206.0,Gd,Ex,1029.0,1432.0,Ex,1440,1440,2,Gd,7,1,TA,2003.0,Fin,2,467.0,232500
6,1999,2000,0.0,Gd,Ex,1223.0,1666.0,Ex,1675,1675,2,Gd,6,0,Unknown,1999.0,RFn,2,435.0,195000
8,2003,2003,226.0,Gd,Gd,871.0,1482.0,Ex,1482,2262,2,Gd,10,2,Gd,2003.0,Fin,3,749.0,305000
8,2007,2007,0.0,Gd,Gd,1011.0,1884.0,Ex,1728,1728,2,Gd,7,1,Gd,2007.0,Fin,2,520.0,298751
8,2005,2006,674.0,Gd,Ex,1571.0,1964.0,Ex,1964,1964,2,Gd,7,1,Gd,2005.0,Fin,3,892.0,370000
7,1997,1998,200.0,TA,Gd,1309.0,1344.0,Ex,1344,1344,2,TA,8,0,Unknown,1997.0,Fin,4,784.0,209200
7,1997,1998,200.0,TA,Gd,1309.0,1344.0,Ex,1344,1344,2,TA,8,0,Unknown,1997.0,Fin,4,784.0,206300
5,2007,2008,0.0,TA,Gd,0.0,1092.0,Ex,1092,1092,1,TA,5,0,Unknown,1978.1324431613136,Unknown,0,0.0,146000
6,1997,1997,197.0,TA,Ex,864.0,1189.0,Ex,1189,1189,2,TA,4,0,Unknown,1997.0,RFn,2,392.0,160500
4,1964,1964,98.0,TA,Gd,865.0,1200.0,Gd,1200,1200,1,TA,6,0,Unknown,1964.0,Fin,3,850.0,173000
5,1975,1975,0.0,TA,Gd,769.0,1040.0,Gd,1040,1040,1,TA,6,0,Unknown,1975.0,Unf,2,499.0,124000
5,1976,1976,0.0,TA,Gd,0.0,264.0,TA,616,1304,1,TA,4,1,Gd,1976.0,Fin,1,336.0,115000
5,1976,1976,0.0,TA,Gd,318.0,550.0,TA,925,1475,2,TA,6,1,TA,1976.0,Unf,1,336.0,129500
4,1973,2006,0.0,TA,Gd,501.0,526.0,Gd,526,988,1,TA,5,0,Unknown,1973.0,RFn,1,297.0,105000
4,1973,1973,0.0,TA,Gd,437.0,462.0,TA,526,988,1,TA,4,1,Po,1973.0,RFn,1,297.0,94900
5,1968,1968,0.0,TA,TA,785.0,1113.0,Ex,1160,1160,1,Gd,6,0,Unknown,1968.0,Unf,1,257.0,152500
6,1970,2007,0.0,TA,TA,358.0,546.0,Ex,546,1092,2,TA,6,0,Unknown,1978.1324431613136,Unknown,0,0.0,98000
4,1972,1972,0.0,TA,Gd,495.0,630.0,Gd,630,630,1,TA,3,0,Unknown,1978.1324431613136,Unknown,0,0.0,81000
5,1954,1954,0.0,TA,TA,0.0,988.0,Ex,988,988,1,TA,4,0,Unknown,1954.0,RFn,2,520.0,113000
5,1983,1983,0.0,TA,TA,534.0,816.0,Ex,816,816,1,TA,4,0,Unknown,1983.0,Unf,1,264.0,128500
5,1984,1985,0.0,TA,TA,658.0,876.0,TA,923,923,1,TA,5,0,Unknown,1984.0,Unf,1,264.0,119500
5,1982,2008,0.0,Gd,TA,641.0,816.0,Ex,816,816,1,Gd,5,1,Ex,1982.0,Unf,1,264.0,130500
5,1982,2003,0.0,TA,TA,816.0,816.0,Ex,816,816,1,TA,4,0,Unknown,1985.0,Fin,2,816.0,138000
5,1982,2005,0.0,TA,TA,638.0,845.0,Gd,845,845,1,Gd,6,0,Unknown,1982.0,Unf,1,264.0,134500
6,1940,1985,0.0,TA,Gd,660.0,983.0,Ex,983,1750,2,TA,7,0,Unknown,1989.0,Unf,1,423.0,160000
5,1984,1984,0.0,TA,TA,647.0,864.0,TA,889,889,1,TA,6,0,Unknown,1984.0,Unf,2,484.0,137500
5,1969,1969,232.0,TA,TA,562.0,784.0,Ex,1168,1968,2,TA,7,1,Po,1969.0,RFn,2,530.0,172000
5,1900,1950,0.0,TA,TA,0.0,686.0,Ex,1150,1836,2,TA,7,0,Unknown,1900.0,Unf,1,288.0,103000
6,1971,1971,302.0,TA,TA,838.0,1587.0,TA,1587,1587,2,TA,7,1,Gd,1971.0,Unf,2,525.0,167300
7,1970,1970,0.0,TA,TA,778.0,1277.0,TA,1277,1277,1,TA,5,1,Po,1970.0,Unf,2,526.0,167000
7,1973,1973,1115.0,TA,Gd,1880.0,2223.0,Ex,2223,2223,2,TA,8,2,Gd,1973.0,Fin,2,516.0,244000
8,1970,1970,0.0,Gd,TA,351.0,2217.0,Ex,2217,2217,2,Gd,8,1,TA,1970.0,Unf,2,621.0,268000
7,2003,2003,0.0,Gd,Gd,0.0,847.0,Ex,847,1733,2,Gd,7,1,Gd,2003.0,Fin,2,433.0,225000
6,1995,1996,0.0,TA,Gd,0.0,806.0,Gd,806,1572,2,TA,7,1,TA,1995.0,Fin,2,373.0,168000
6,1997,1997,0.0,TA,Gd,182.0,794.0,Gd,794,1470,2,TA,6,0,Unknown,1997.0,Fin,2,388.0,177000
6,1997,1997,0.0,TA,Gd,0.0,916.0,Gd,916,1600,2,TA,7,1,TA,1997.0,Fin,2,460.0,169000
6,1997,1997,0.0,TA,Gd,0.0,384.0,Gd,754,1384,2,TA,7,1,TA,1997.0,Fin,2,390.0,161500
8,2000,2000,0.0,Gd,Gd,1196.0,1494.0,Ex,1652,1652,2,Ex,6,0,Unknown,2000.0,RFn,2,499.0,251000
6,1994,1994,32.0,TA,Gd,186.0,392.0,Gd,924,1694,2,TA,7,1,TA,1994.0,Fin,2,398.0,160000
6,1999,2000,0.0,TA,Gd,871.0,923.0,Gd,947,1714,2,TA,7,1,TA,2000.0,Fin,2,451.0,180000
7,1996,1996,0.0,Gd,Gd,414.0,691.0,Gd,691,1553,2,Gd,6,0,Unknown,1996.0,Fin,2,420.0,178750
7,1995,1996,38.0,TA,Gd,0.0,1237.0,Gd,1253,1253,2,TA,6,1,TA,1995.0,Fin,2,402.0,176000
6,1999,2003,0.0,TA,Gd,0.0,938.0,Ex,957,2299,3,TA,7,1,TA,1999.0,Fin,2,482.0,204000
7,1992,1993,52.0,TA,Gd,0.0,1168.0,Gd,1187,1187,2,Gd,6,0,Unknown,1992.0,RFn,2,420.0,160000
7,1991,1992,76.0,Gd,Gd,0.0,384.0,Gd,802,1472,2,Gd,7,1,TA,1991.0,RFn,2,402.0,160000
7,1992,1992,170.0,TA,Gd,0.0,384.0,Gd,812,1482,2,Gd,7,1,TA,1992.0,Fin,2,392.0,163900
6,1993,1994,0.0,TA,Gd,0.0,903.0,Gd,910,1642,2,TA,7,1,TA,1993.0,RFn,2,392.0,168000
6,1964,1964,138.0,TA,TA,550.0,1302.0,Fa,1128,1128,1,TA,6,1,TA,1964.0,Unf,2,480.0,154204
8,1986,1986,0.0,Gd,Gd,0.0,1074.0,Ex,1088,1088,1,Gd,5,0,Unknown,1987.0,RFn,2,461.0,170000
7,1984,1984,0.0,Gd,Gd,828.0,1190.0,Gd,1190,2090,2,Gd,6,1,TA,1984.0,Fin,2,577.0,207500
8,1988,1988,0.0,Gd,Gd,248.0,1166.0,Gd,1179,1179,2,TA,5,0,Unknown,1988.0,RFn,2,480.0,182000
8,1990,1990,0.0,Gd,Gd,926.0,1312.0,Gd,1321,1321,1,Gd,4,1,TA,1990.0,RFn,2,484.0,212000
9,2005,2006,200.0,Gd,Ex,1249.0,1922.0,Ex,1922,1922,2,Gd,8,1,Gd,2005.0,Fin,3,676.0,377426
8,2005,2005,146.0,Gd,Ex,986.0,1149.0,Ex,1164,2541,3,Ex,10,1,Gd,2005.0,Fin,3,729.0,349265
9,2006,2007,710.0,Ex,Ex,1101.0,2660.0,Ex,2338,2338,2,Gd,8,2,Gd,2005.0,Fin,3,1110.0,591587
5,1969,1990,0.0,TA,Gd,1047.0,1100.0,TA,1424,1424,1,TA,7,0,Unknown,1969.0,Unf,3,828.0,155000
9,2006,2006,165.0,Gd,Ex,797.0,1612.0,Ex,1612,1612,2,Ex,6,1,Gd,2006.0,Fin,2,556.0,319900
8,2007,2007,0.0,Gd,Gd,945.0,1419.0,Ex,1419,1419,2,Gd,7,1,Gd,2007.0,RFn,2,567.0,392000
8,2006,2006,945.0,Gd,Ex,1558.0,2220.0,Ex,2234,2234,1,Gd,7,1,Gd,2006.0,RFn,2,724.0,441929
10,2006,2007,250.0,Ex,Ex,1152.0,1742.0,Ex,2042,2042,2,Ex,8,1,Gd,2007.0,Fin,3,724.0,455000
6,1981,1981,310.0,Gd,Gd,678.0,1440.0,Ex,1440,1440,2,Gd,7,1,TA,1981.0,Fin,2,467.0,182900
6,1984,1984,0.0,TA,Gd,256.0,1284.0,TA,1284,1284,2,TA,5,0,Unknown,1984.0,Unf,2,480.0,174000
6,1984,2003,74.0,TA,Gd,0.0,585.0,Ex,1140,1868,3,TA,7,1,TA,1984.0,Fin,2,477.0,178000
7,1981,2003,306.0,Gd,Gd,321.0,725.0,Ex,725,1479,2,Gd,6,1,TA,1981.0,RFn,2,484.0,176000
7,1978,1985,67.0,TA,Gd,1328.0,1529.0,TA,1664,1664,2,Gd,7,1,TA,1978.0,Fin,2,663.0,213000
7,1979,1979,549.0,TA,Gd,758.0,780.0,TA,1085,1930,2,Gd,9,1,TA,1979.0,Fin,2,481.0,192000
7,1977,1977,0.0,TA,Gd,0.0,808.0,TA,1161,1969,2,TA,8,1,Gd,1977.0,RFn,2,534.0,190000
6,1976,1976,298.0,TA,TA,156.0,848.0,TA,1118,2030,2,Gd,8,1,TA,1976.0,Fin,2,551.0,195000
6,1978,1978,233.0,TA,Gd,605.0,1032.0,TA,1032,1032,2,TA,6,1,TA,1978.0,Unf,2,564.0,148000
6,1984,1984,98.0,TA,Gd,781.0,1153.0,TA,1177,1177,2,Gd,6,0,Unknown,1984.0,Fin,2,495.0,151500
7,1979,1979,96.0,TA,TA,315.0,539.0,TA,1040,1725,2,TA,6,1,TA,1979.0,RFn,2,550.0,197000
6,1979,1999,253.0,TA,Gd,903.0,1259.0,Ex,1353,1353,2,TA,5,1,TA,1979.0,RFn,2,478.0,192350
5,1969,1969,263.0,TA,TA,493.0,780.0,Ex,780,1620,2,TA,7,0,Unknown,1969.0,Fin,2,462.0,152000
6,1971,1971,176.0,TA,TA,492.0,1625.0,TA,1220,1220,2,TA,6,1,TA,1971.0,Unf,2,944.0,170000
5,1971,1971,0.0,TA,Gd,998.0,1484.0,Gd,1484,1484,2,TA,7,1,TA,1971.0,Unf,2,487.0,175000
6,1968,1968,365.0,Gd,TA,384.0,702.0,Gd,1041,1743,1,TA,7,1,Gd,1968.0,Unf,2,539.0,175000
7,1976,1976,233.0,TA,Gd,0.0,793.0,TA,1142,1935,2,TA,7,1,TA,1976.0,RFn,2,550.0,197900
7,1976,1976,130.0,TA,Gd,624.0,1228.0,TA,1324,1324,2,Gd,5,1,Fa,1976.0,Fin,2,585.0,174000
6,1974,1974,0.0,TA,TA,931.0,1084.0,TA,1084,1877,2,TA,8,1,TA,1974.0,Unf,2,488.0,178900
5,1971,2005,82.0,TA,TA,349.0,372.0,TA,576,1109,1,TA,5,0,Unknown,1971.0,Unf,1,288.0,139000
6,1971,1971,0.0,TA,TA,282.0,981.0,TA,981,981,1,TA,5,0,Unknown,1979.0,Unf,2,576.0,143250
7,1972,2004,138.0,TA,TA,626.0,725.0,Gd,725,1479,1,Gd,7,0,Unknown,1972.0,Fin,2,484.0,184000
5,1970,1990,0.0,TA,TA,566.0,925.0,TA,1422,1422,1,TA,7,0,Unknown,1988.0,Unf,2,576.0,155000
5,1970,2002,32.0,TA,TA,81.0,914.0,Ex,914,914,1,Ex,5,0,Unknown,1970.0,RFn,1,368.0,133000
5,1971,1971,0.0,TA,TA,412.0,950.0,TA,950,950,1,TA,5,0,Unknown,1981.0,Unf,1,280.0,119500
4,1971,1971,0.0,TA,TA,0.0,858.0,TA,872,872,1,TA,5,0,Unknown,1974.0,Unf,4,480.0,123000
4,1971,1971,0.0,TA,TA,322.0,858.0,TA,858,858,1,TA,4,0,Unknown,1979.0,Unf,1,684.0,110000
4,1961,1961,0.0,TA,TA,314.0,914.0,Ex,914,914,1,TA,4,0,Unknown,1961.0,Unf,1,270.0,128000
4,1971,1971,0.0,TA,TA,616.0,864.0,TA,864,864,1,TA,5,0,Unknown,1974.0,Unf,2,528.0,120500
7,1998,1998,182.0,TA,Gd,584.0,723.0,Ex,767,767,1,TA,4,0,Unknown,1998.0,Fin,1,367.0,133000
6,2001,2001,0.0,Gd,Gd,0.0,1337.0,Ex,1337,1337,2,Gd,5,1,TA,2001.0,Fin,2,511.0,155000
6,1997,1998,0.0,Gd,Gd,930.0,1405.0,Ex,1337,1337,2,Gd,5,1,TA,1997.0,Fin,2,522.0,177000
6,1973,1973,567.0,TA,TA,312.0,525.0,TA,525,1092,1,TA,6,0,Unknown,1973.0,Unf,1,264.0,113500
6,1973,1973,285.0,TA,TA,356.0,672.0,TA,672,1218,1,TA,7,0,Unknown,1973.0,Unf,1,264.0,113000
6,1973,1973,265.0,TA,TA,0.0,672.0,Ex,672,1218,1,Ex,7,0,Unknown,1973.0,Unf,1,264.0,113700
5,1970,1970,304.0,TA,TA,0.0,630.0,TA,630,1302,2,TA,6,0,Unknown,1970.0,Unf,2,440.0,106000
5,1971,1971,376.0,TA,TA,471.0,765.0,Ex,765,1365,1,TA,6,0,Unknown,1971.0,Unf,2,440.0,122500
6,1976,1976,0.0,TA,Gd,120.0,1078.0,TA,958,958,2,TA,5,1,TA,1977.0,RFn,2,440.0,128000
6,1976,1976,0.0,TA,Gd,556.0,804.0,TA,804,1548,2,Gd,7,1,TA,1976.0,Unf,2,440.0,155000
7,1978,1978,0.0,TA,Gd,632.0,1061.0,TA,1055,1055,2,TA,4,0,Unknown,1978.0,Unf,1,319.0,142500
5,1966,1966,52.0,TA,TA,725.0,988.0,TA,988,988,1,TA,5,0,Unknown,1974.0,Unf,1,360.0,129250
9,2006,2007,378.0,Ex,Ex,1151.0,1790.0,Ex,1816,1816,2,Ex,7,1,Gd,2007.0,Fin,3,730.0,356000
9,2007,2007,452.0,Ex,Ex,48.0,1822.0,Ex,1828,1828,2,Gd,9,1,Gd,2007.0,Unf,3,774.0,314813
8,2007,2007,254.0,Ex,Ex,0.0,1694.0,Ex,1694,1694,2,Gd,7,0,Unknown,2007.0,Fin,3,818.0,318000
8,2006,2007,302.0,Gd,Ex,0.0,1694.0,Ex,1694,1694,2,Gd,7,1,Gd,2006.0,RFn,3,856.0,322400
8,2007,2007,328.0,Gd,Ex,1004.0,1734.0,Ex,1734,1734,2,Ex,7,1,Gd,2007.0,RFn,3,928.0,318000
8,2007,2007,0.0,Gd,Gd,1518.0,2108.0,Ex,2122,2122,2,Gd,7,1,Ex,2007.0,Fin,3,938.0,345474
9,2006,2007,315.0,Ex,Ex,0.0,2121.0,Ex,2121,2121,2,Ex,8,1,Ex,2007.0,Fin,3,732.0,415298
9,2007,2007,456.0,Ex,Ex,1304.0,1934.0,Ex,1943,2656,2,Ex,8,1,Gd,2007.0,RFn,3,1040.0,492000
8,2006,2007,190.0,Gd,Ex,0.0,1108.0,Ex,1148,2550,2,Ex,11,1,Gd,2006.0,Fin,3,670.0,338931
10,2005,2006,400.0,Ex,Ex,1430.0,1994.0,Ex,2046,2046,2,Ex,7,2,Gd,2005.0,Fin,3,878.0,450000
7,2006,2006,350.0,Gd,Ex,0.0,1063.0,Ex,1071,2172,2,Gd,9,1,Gd,2006.0,RFn,3,947.0,280000
9,2007,2007,456.0,Ex,Ex,1812.0,2552.0,Ex,2552,2552,2,Ex,8,2,Ex,2007.0,Fin,3,932.0,479069
8,2006,2006,375.0,Gd,Gd,0.0,1935.0,Gd,1973,1973,2,Gd,9,1,Gd,2006.0,Fin,3,895.0,395000
9,2006,2006,772.0,Ex,Gd,0.0,2153.0,Ex,2069,2643,2,Ex,9,1,Gd,2006.0,Fin,3,694.0,380000
8,2006,2006,248.0,Gd,Gd,0.0,1626.0,Ex,1634,1634,2,Gd,7,1,Gd,2006.0,RFn,3,866.0,250000
8,2006,2007,304.0,Gd,Ex,1350.0,1976.0,Ex,1976,1976,2,Gd,7,1,Ex,2006.0,RFn,3,908.0,440000
9,2005,2006,365.0,Gd,Ex,0.0,1704.0,Ex,1722,2758,2,Ex,9,1,Ex,2005.0,Fin,3,814.0,418000
10,2007,2007,970.0,Ex,Ex,1684.0,2320.0,Ex,2290,2290,2,Ex,7,1,Gd,2007.0,Fin,3,1174.0,500067
8,2007,2008,0.0,Gd,Gd,0.0,1582.0,Ex,1582,2152,2,Gd,7,1,Gd,2007.0,Unf,2,728.0,260116
8,2004,2005,344.0,Gd,Ex,0.0,1143.0,Ex,1143,2473,2,Gd,9,1,Gd,2004.0,RFn,3,852.0,317000
8,2007,2007,120.0,Ex,Ex,778.0,918.0,Ex,958,2100,2,Ex,8,2,Gd,2007.0,Fin,3,786.0,319500
8,2007,2007,300.0,Gd,Ex,1288.0,1582.0,Ex,1610,2161,1,Ex,8,1,Gd,2007.0,Fin,3,789.0,325624
9,2006,2006,510.0,Ex,Ex,0.0,1802.0,Ex,1802,1802,2,Ex,7,1,Gd,2006.0,Fin,3,843.0,372000
8,2004,2004,502.0,Gd,Gd,0.0,1706.0,Ex,1718,2956,2,Ex,11,1,Ex,2004.0,RFn,3,916.0,342000
8,2004,2004,388.0,Gd,Ex,970.0,1136.0,Ex,1136,2468,2,Gd,10,1,Gd,2004.0,Fin,3,872.0,354000
8,2003,2003,280.0,Gd,Ex,938.0,1317.0,Ex,1217,2385,2,Gd,7,1,Gd,2003.0,Fin,3,818.0,350000
8,2003,2004,340.0,Gd,Gd,0.0,1181.0,Ex,1234,2374,2,Ex,10,1,Gd,2003.0,Fin,3,656.0,285000
8,2007,2007,246.0,Gd,Ex,669.0,895.0,Ex,895,1818,2,Ex,8,1,Gd,2007.0,Fin,3,774.0,281500
7,2005,2006,210.0,Gd,Gd,1178.0,1614.0,Ex,1614,1614,2,Gd,7,0,Unknown,2005.0,RFn,3,878.0,245700
8,2005,2005,210.0,Gd,Gd,119.0,1721.0,Ex,1721,1721,2,Gd,7,0,Unknown,2005.0,RFn,2,554.0,232698
8,2006,2007,0.0,Gd,Gd,0.0,1298.0,Ex,1298,1828,2,Gd,7,0,Unknown,2006.0,RFn,3,876.0,250000
6,2005,2006,256.0,Gd,Gd,20.0,1362.0,Ex,1362,1362,2,Gd,6,1,Gd,2005.0,RFn,2,460.0,194700
6,2005,2006,182.0,Gd,Gd,866.0,1302.0,Ex,1302,1302,1,Gd,5,1,Gd,2005.0,RFn,2,631.0,204000
6,2005,2006,182.0,Gd,Gd,1030.0,1302.0,Ex,1302,1302,1,Gd,5,1,Gd,2005.0,RFn,2,631.0,200000
6,2005,2006,256.0,Gd,Gd,762.0,1362.0,Ex,1362,1362,2,Gd,6,1,Gd,2005.0,RFn,2,460.0,207000
8,2006,2006,108.0,Gd,Gd,24.0,1554.0,Ex,1554,1554,2,Gd,6,1,Gd,2006.0,RFn,2,627.0,209500
8,2006,2006,108.0,Gd,Gd,24.0,1554.0,Ex,1554,1554,2,Gd,6,1,Gd,2006.0,RFn,2,627.0,209500
8,2006,2006,178.0,Gd,Gd,24.0,1370.0,Ex,1370,1370,2,Gd,6,1,Gd,2006.0,RFn,2,484.0,202500
9,2005,2005,394.0,Ex,Ex,848.0,1577.0,Ex,1577,1577,2,Ex,6,1,Gd,2005.0,RFn,2,564.0,280000
9,2005,2005,246.0,Ex,Ex,1153.0,1561.0,Ex,1561,1561,2,Ex,6,1,Gd,2005.0,Fin,2,556.0,277500
9,2007,2007,362.0,Ex,Ex,0.0,1869.0,Ex,1869,1869,2,Ex,6,1,Gd,2007.0,RFn,2,617.0,318061
8,2006,2006,176.0,Gd,Gd,24.0,1324.0,Ex,1324,1324,2,Gd,6,1,Gd,2006.0,Fin,2,550.0,221370
7,2003,2003,235.0,Gd,Gd,1000.0,1405.0,Ex,1405,1405,2,Gd,6,1,Gd,2003.0,RFn,2,478.0,200000
6,2007,2007,101.8968008255934,Gd,Gd,0.0,768.0,Ex,768,1496,3,Gd,7,0,Unknown,2007.0,Unf,2,572.0,181755
6,2005,2006,0.0,Gd,Gd,0.0,768.0,Ex,768,1536,2,Gd,6,1,Gd,2005.0,Fin,2,400.0,176000
6,2005,2007,0.0,Gd,Gd,0.0,783.0,Ex,783,1484,2,Gd,8,1,Gd,2005.0,Fin,2,393.0,178900
7,2006,2007,44.0,TA,Gd,0.0,608.0,Ex,608,1458,2,Gd,6,0,Unknown,2007.0,Fin,2,454.0,168165
6,2006,2006,0.0,Gd,Gd,0.0,738.0,Ex,738,1495,2,Gd,7,1,Gd,2006.0,RFn,2,440.0,171925
6,2006,2007,0.0,Gd,Gd,0.0,698.0,Ex,698,1746,2,Gd,6,1,Gd,2007.0,Unf,3,350.0,198444
6,2005,2005,0.0,TA,Gd,918.0,1326.0,Ex,1326,1326,2,Gd,6,0,Unknown,2005.0,Fin,2,388.0,203000
7,2007,2007,0.0,Gd,Gd,0.0,728.0,Ex,728,1456,2,Gd,8,1,Gd,2007.0,Fin,2,400.0,179540
7,2007,2007,0.0,Gd,Gd,0.0,1302.0,Ex,1302,1302,2,Gd,6,0,Unknown,2007.0,Fin,2,436.0,176485
7,2007,2007,0.0,Gd,Gd,24.0,1340.0,Ex,1340,1340,2,Gd,6,0,Unknown,2007.0,Fin,2,396.0,181134
6,2006,2007,0.0,TA,Gd,0.0,616.0,Ex,616,1412,2,Gd,6,1,Gd,2007.0,Fin,2,432.0,156932
6,2007,2007,22.0,Gd,Gd,0.0,752.0,Ex,752,1504,2,Gd,6,0,Unknown,2007.0,Fin,2,440.0,166000
7,2007,2007,16.0,Gd,Gd,0.0,728.0,Ex,728,1456,2,Gd,7,0,Unknown,2007.0,Fin,2,400.0,177594
7,2007,2007,0.0,Gd,Gd,0.0,1246.0,Ex,1258,1258,2,Gd,6,0,Unknown,2007.0,RFn,2,462.0,173500
7,2006,2007,72.0,Gd,Ex,0.0,1258.0,Ex,1258,1258,2,Gd,6,1,Gd,2007.0,Fin,3,648.0,172500
7,2006,2007,72.0,Gd,Ex,0.0,1258.0,Ex,1402,1402,0,Gd,7,1,Gd,2006.0,Fin,3,648.0,194201
8,2003,2003,72.0,Gd,Gd,1084.0,1406.0,Ex,1589,1589,2,Gd,7,1,TA,2003.0,Fin,3,630.0,226500
7,2007,2007,16.0,Gd,Gd,0.0,1266.0,Ex,1266,1266,2,Gd,6,1,Gd,2007.0,Fin,2,388.0,185485
7,2004,2004,0.0,Gd,Gd,1300.0,1530.0,Ex,1530,1530,2,Gd,7,1,Gd,2004.0,Fin,3,630.0,259000
7,2004,2005,0.0,Gd,Gd,779.0,835.0,Ex,1119,1119,2,Gd,5,0,Unknown,2004.0,Fin,2,437.0,188500
7,2004,2004,0.0,Gd,Gd,192.0,384.0,Ex,744,1374,2,Gd,8,1,Gd,2004.0,Fin,2,400.0,175000
7,2004,2005,0.0,Gd,Gd,0.0,847.0,Ex,847,1959,2,Gd,8,1,Gd,2004.0,Fin,2,434.0,215000
7,2006,2006,0.0,Gd,Gd,0.0,1510.0,Ex,1525,1525,2,Gd,6,1,Gd,2006.0,RFn,2,534.0,206580
7,2004,2004,0.0,Gd,Gd,0.0,840.0,Ex,840,1720,2,Gd,7,1,Gd,2004.0,Fin,2,440.0,183500
7,2003,2003,101.8968008255934,Gd,Gd,0.0,384.0,Ex,754,1394,2,Gd,7,1,TA,2003.0,Fin,2,400.0,165500
7,2003,2003,16.0,Gd,Gd,0.0,847.0,Ex,847,1948,2,Gd,8,1,Gd,2003.0,Fin,2,434.0,211000
6,2000,2000,0.0,TA,Gd,0.0,924.0,Ex,948,1690,2,TA,7,1,TA,2000.0,RFn,2,463.0,181000
7,2002,2002,0.0,Gd,Gd,574.0,854.0,Ex,864,1995,2,Gd,8,1,Gd,2002.0,Fin,2,435.0,219500
6,1999,2000,0.0,TA,Gd,0.0,953.0,Ex,953,1647,2,TA,7,1,TA,1999.0,RFn,2,460.0,175000
7,2000,2000,0.0,TA,Gd,0.0,384.0,Ex,774,1430,2,TA,8,1,TA,2000.0,RFn,2,400.0,170000
7,2003,2003,0.0,Gd,Gd,0.0,660.0,Ex,660,1320,2,Gd,6,0,Unknown,2003.0,Fin,2,400.0,162000
6,2000,2000,0.0,TA,Gd,520.0,915.0,Ex,940,1690,2,TA,7,1,TA,2000.0,RFn,2,442.0,187000
6,1999,2000,0.0,TA,Gd,0.0,941.0,Ex,961,1644,2,TA,7,1,TA,1999.0,RFn,2,460.0,185000
10,1996,1996,0.0,Gd,Ex,2096.0,2396.0,Ex,2411,4476,3,Ex,10,2,TA,1996.0,Fin,3,813.0,745000
8,1997,1998,515.0,Gd,Gd,1181.0,1779.0,Ex,1779,2551,2,Gd,8,2,TA,1998.0,Fin,3,925.0,384500
8,2000,2000,72.0,Gd,Gd,0.0,969.0,Ex,997,2285,2,Gd,8,1,TA,2000.0,Fin,3,648.0,248000
